,USER STORY NAME,USER STORY DESCRIPTION INCL. EXPECTED OUTCOME ,BUSINESS PRIORITY,USER STORY TYPE ,"USER ACCEPTANCE CRITERIA (UAT)

",ESTIMATES,OWNER,SPRINT7,TARGET DATE,DEMO STATUS,SUMMARY of QUALITY ASSURANCE / UAT TESTING ,Business Owner / Requestor,Test Scenario #2,Test Scenario #3,Business Value Type,Business Value Description,COMMENT,Demo Order,DEPLOYMENT,"MONITORING AND FEEDBACK

","Sponsor (KASHA, EJAF, ROCHE, KASHA, RMS, AMEX, DELL)","Value Stream (AI Services, IoT Services, Data Servcies, Core Services, Support & Architecure)"
97,B2B SaaS  - Go Forward Plan  - Iteration #2,"As a Product Owner / Solution Architect, I want to collect and organize all architectural documentation, system designs, and technology stack details, and compile data from the SaaS Sanofi dashboard focusing on architectural and requirements considerations. Gather and document requirmenets on the SaaS product from the Engineering Team (Sharif) and COO (Apoorva)",HIGH,ENABLER,Requirements Documented,4,Marco,CW 27,Wed 3rd,ACCEPTED,,,,,,,B2B SaaS Multi-Tenant Architecture Runway,,,,,
98,B2B Saas - Mid-Week Sprint Planning Session with user stories,"As a Product Owner/Scrum Master, I want to facilitate a mid-week sprint planning session using well-prepared user stories, to ensure that the team has a clear understanding of the tasks for the upcoming sprint and is aligned on priorities and expectations.",HIGH,ENABLER,PLAN ALIGEND,4,Marco,CW 27,Wed 3rd,ACCEPTED,,,,,,,"Thursday  Status: DONE
Wednesday Status: WIP",,,,,
99,B2B SaaS - https://sanofi.dashboard.kasha.co/index.html is redone to match the content on https://sites.google.com/kasha.co/sanofi/sanofi-project-metrics for Project Metrics and Commercial Metrics tabs but without linking to google sheets and other things that require different permission settings,"As a Developer, I want to redesign our existing B2B SaaS dashboard (https://sanofi.dashboard.kasha.co/index.html) to match the structure and content of the project metrics and commercial metrics tabs on https://sites.google.com/kasha.co/sanofi/sanofi-project-metrics, ensuring consistency and comprehensiveness of data presentation without linking directly to it, to improve decision-making and reporting efficiency.",HIGH,FEATURE,Demonstration of target dashboard,24,Pamphile,CW 27,Fri 5th,ACCEPTED,,,,,,,"Thursday  Status: Ready to start work on it (Pamphile) WIP (Kseniia)
UI ==> Take target UI to existing UI incuding the map
DATA ==> Update the data sources (what comes from the goggle sheets and data warehouse)
API ==> Use existing APIs and adjust now
Friday: Validate the data that Jambu and Kseniia using",,,,,
100,B2B SaaS - Credentials for 2 users shared with Sanofi once content is updated ,"As an Operations Manager, I want to ensure that once the content on our B2B SaaS platform is updated, credentials for two designated Sanofi users are securely shared, enabling seamless access and collaboration.",HIGH,ENABLER,Confirmation that process of sharing credentials is working,1,Joanna,CW 27,Fri 5th,ACCEPTED,,,,,,,,,,,,
101,B2B SaaS - Mock-up of Demo Instance to be documented and shared,"As an Business Owner I will create and distribute comprehensive documentation for our B2B SaaS demo instance and mock-ups, ensuring that stakeholdershave a clear, detailed understanding of the platform’s features and functionality.",HIGH,ENABLER,Walkthrough documentation completed,2,Joanna,CW 28,,ACCEPTED,,,,,,,,,,,,
102,B2B SaaS - dummy data on metrics listed in Mock-up of Demo Instance to be created and stored in a way that B2B SaaS demo instance can query it,"As Developer, I will create dummy data based for an imaginary company setup / demo (anonymiyze and leverage SANOFI data)",HIGH,ENABLER,Demonstration of updated data / metrics for a dashboard (SANOFI / IMAGINARY COMPANY),1,Kseniia,CW 27,7/5/2024,ACCEPTED,,,,,,,,,,,,
103,B2B SaaS - Demo Instance is built and published and displays metrics and visualizations from mock-up,"As a developer, I want to build and publish a demo instance that accurately displays the metrics and visualizations outlined in the mock-up, so that stakeholders can interact with a realistic representation of our B2B SaaS product.",HIGH,FEATURE,Demonstration of updated data / metrics for a dashboard (SANOFI / IMAGINARY COMPANY),1,Pamphile,CW 28,,ACCEPTED,"Test Scenario #002: For CureCo Test Company, staging domain should be accessible and display elements in the mockup document: https://drive.google.com/file/d/1asPsMKORsAdtUD5usRpwHphLtDX7vBEO/view?usp=sharing.
Staging domain:  https://staging.dashboard.kasha.co/",,,,,,,,,,,
104,B2B SaaS  - Go Forward Plan  - Iteration #3,"As a Product Owner / Solution Architect I want to compile data from the single-tenant SaaS Sanofi dashboard and the architecture documentation from the engineering team, focusing on architectural and non-functional requirements So that I can establish a concrete architecture runway for the next 4 weeks to address the required multi-tenant requirements.",HIGH,ENABLER,Architecture Runway Documented,16,Marco,CW 27,Fri 5th,ACCEPTED,,,,,,,B2B SaaS Single Tenant Dashboard to Multi Tenant Solution,,,,,
105,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Convert sector name for pharmacies into coordinates using Google APIs,"As an Operations Manager, I need to convert the sector names into coordinates using Google APIs for the list of pharmacies downloaded from the selected country FDA, ensuring that we have precise location data for each pharmacy.",HIGH,ENABLER,WALTHROUGH DATA,8,Jambu,CW 29,,ACCEPTED,,,,,,,Completed and updated,,,,,
106,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Enhance  and hospital data for operational use,"As an Operations Manager, I need to enhance the list of pharmacies and hospitals by: 1) Downloading pharmacy data from the selected country FDA and converting sector names into coordinates using Google APIs, 2) extracting additional location data directly from maps using a Google map scraper, and 3) manually adding hospitals to the list, ensuring comprehensive and precise data for operational planning and analysis.",LOW,ENABLER,WALTHROUGH DATA,8,Jambu,CW 28,,ACCEPTED,,,,,,,Hospitals lists are completed,,,,,
107,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Download GPS locations of registered pharmacies,"As an Operations Manager, I need to download the GPS locations of registered pharmacies from the CMS data warehouse  ensuring accurate and up-to-date geographic data is available for operational and strategic use.",LOW,ENABLER,WALTHROUGH DATA,2,Jambu,CW 28,,ACCEPTED,,,,,,,Completed and updated,,,,,
108,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Collect GPS locations of SaaS / Tech Solution Provider (Kasha) warehouses and stock points,"As an Operations Manager, I need to collect the GPS locations of SaaS / Tech Solution Provider (Kasha) warehouses and stock points from the supply chain team, ensuring we have accurate and comprehensive data to optimize our distribution and logistics strategies.",MEDIUM,ENABLER,WALTHROUGH DATA,1,Clemence,CW 28,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/10-L8YF4SSewmWzab7ks6KxcSHwc_kLU6yhxfPYmrokI/edit?gid=515979075#gid=515979075,,,,,
109,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Enrich Sales Agent Data with Coordinates,"As an Operations Manager, I need to enrich the Sales Agent data exported from the data warehouse, which currently only includes district names, by manually obtaining coordinates using maps to ensure comprehensive geographical information for field operations planning.",LOW,ENABLER,WALTHROUGH DATA,4,Jambu,CW 28,,ACCEPTED,,,,,,,Completed and updated,,,,,
110,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Convert B2B Enterprise Mobile Clinics data to coordinates,"As an Operations Manager, I need to convert the location data of B2B Enterprise Mobile Clinics, currently only listed by village names, to coordinates manually, ensuring precise location tracking for better planning and analysis of clinic deployments.",MEDIUM,ENABLER,WALTHROUGH DATA,4,Clemence,CW 28,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/1wY3gCtcHzC3gczA384BzqQ26HERO-M4eBEFfqYYnuKk/edit?gid=688311172#gid=688311172,,,,,
111,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Convert district layers data for operational use,"As an Operations Manager, I need to download district layers from HDX data as a geo JSON file and convert it into an KML file, ensuring the data is in the appropriate format for integration and use in our operational systems.",LOW,ENABLER,WALTHROUGH DATA,1,Jambu,CW 28,,ACCEPTED,,,,,,,Completed and updated,,,,,
112,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Convert province layers data for operational use,"As an Operations Manager, I need to download district layers from HDX data as a geo JSON file and convert it into an KML file, ensuring the data is in the appropriate format for integration and use in our operational systems.",LOW,ENABLER,WALTHROUGH DATA,1,Jambu,CW 28,,ACCEPTED,,,,,,,Completed and updated,,,,,
113,B2B SaaS Dashboard  (Single Tenant / Selected Country) - Update Google Map view for Dashboard,"As an Operations Manager, I need to synthesize and display the geographic data obtained from the data collection user stories  on the Google Map view of our dashboard. This involves extracting key location data, including coordinates of pharmacies, warehouses, sales agents, and mobile clinics, and integrating them into the map for a comprehensive visual overview, aiding in strategic and operational planning.",HIGH,FEATURE,WORKING SOFTWARE,8,Jambu,CW 29,,ACCEPTED,,,,,,,"Completed and updated

Jambu to do Data Clean up  and we need one Map file. Ability for manufacturers to see all countries in one Map file.",,,,,
114,B2B SaaS Dashboard  (Single Tenant) - Solution Design for Automating Sector Name Conversion to Coordinates,"As a data scientist, I want to work on a solution design to automate the conversion of sector names into coordinates for pharmacies using Google APIs, so that the Operations Manager can effortlessly obtain precise location data for pharmacies listed by the selected country's FDA, enhancing the accuracy and efficiency of our B2B SaaS dashboard.",HIGH,FEATURE,"Data Collection: Identify potential websites that may provide sector data and document the process and findings, including whether the required data is available for download. 
Target:: Document at least 3 potential websites, with a clear indication of data availability, within the sprint",2,Jambu,Product Backlog,,ACCEPTED,,,,,,,,,,,,
115,B2B SaaS Dashboard  (Single Tenant) - Automating Data Enhancement Processes for Pharmacies and Hospitals,"As a developer, I want to to automate the enhancement of pharmacy and hospital data for operational use on the B2B SaaS Dashboard. This will allow the Operations Manager to efficiently manage comprehensive and precise location data, enabling more effective planning and analysis.",HIGH,ENABLER,WALTHROUGH DATA,4,Kseniia,Product Backlog,,ACCEPTED,,,,,,,,,,,,
116,B2B SaaS Dashboard  (Single Tenant) - Automating Download of GPS Locations for Registered Pharmacies,"As a developer, I want to create a tool that automates the downloading of GPS locations for registered pharmacies from the CMS data warehouse, ensuring the Operations Manager has access to accurate and up-to-date geographic data for use in operational and strategic decision-making on the B2B SaaS Dashboard.",HIGH,ENABLER,Built API link to collab or drive(AWS) to fetch the data directly from CMS,8,Kseniia,Product Backlog,,ACCEPTED,,,,,,,,,,,,
117,B2B SaaS Dashboard  (Single Tenant) - Collect GPS locations of SaaS / Tech Solution Provider (Kasha) warehouses and stock points,"As an Operations Manager, I need to collect the GPS locations of SaaS / Tech Solution Provider (Kasha) warehouses and stock points from the supply chain team, ensuring we have accurate and comprehensive data to optimize our distribution and logistics strategies.",HIGH,ENABLER,WALTHROUGH DATA,2,Jambu,CW 29,,ACCEPTED,,,,,,,,,,,,
118,B2B SaaS Dashboard  (Single Tenant) - Automating the Collection and Enrichment of GPS Data for Warehouses & Stock Points,"As an Operations Manager, I need to enrich the Warehouse & Stock Points data exported from the data warehouse, which currently only includes district names, by manually obtaining coordinates using maps to ensure comprehensive geographical information for field operations planning.",HIGH,ENABLER,WALTHROUGH DATA,4,Jambu,CW 31,,ACCEPTED,,,,,,,Automating the Collection of GPS Data for Warehouses & Stock Points,,,,,
119,B2B SaaS Dashboard  (Single Tenant) - Automating the Collection and Enrichment of GPS Data for Sales Agents,"As an Operations Manager, I need to enrich the Sales Agent data exported from the data warehouse, which currently only includes district names, by manually obtaining coordinates using maps to ensure comprehensive geographical information for field operations planning.",HIGH,ENABLER,WORKING SOFTWARE,4,Jambu,CW 30,,ACCEPTED,,,,,,,,,,,,
120,B2B SaaS Dashboard  (Single Tenant) - Convert B2B Enterprise Mobile Clinics data to coordinates,"As a developer, I want to automate the processes of collecting GPS locations for Kasha's warehouses and stock points, and enriching Sales Agent data with coordinates, to ensure the Operations Manager has comprehensive and precise geographic data for effective field operations planning on the B2B SaaS Dashboard.",HIGH,ENABLER,WALTHROUGH DATA,4,Clemence,CW 29,,ACCEPTED,,,,,,,,,,,,
121,B2B SaaS Dashboard  (Single Tenant) - Solution Design for Automation of District Layer Conversion from GeoJSON to KML,"As a data scientist I want to work on a solution design  to automate the process of downloading district layer data from HDX in GeoJSON format and converting it to KML, to ensure the Operations Manager has data in the appropriate format for seamless integration and use in our operational systems on the B2B SaaS Dashboard.",HIGH,ENABLER,"Automated Data Download and Conversion Tool: 
Target: Achieve a 80% completion rate in automatic data downloads and conversions",4,Jambu,Product Backlog,,ACCEPTED,,,,,,,,,,,,
122,B2B SaaS Dashboard  (Single Tenant) - Solution Design for Automating Conversion of Province Layer Data from GeoJSON to KML,"As a data scientist, I want to work on a solution design to create an automated tool that efficiently downloads province layer data from HDX in GeoJSON format and converts it to KML. This will ensure that the Operations Manager has easy access to data in a format that is suitable for integration with our operational systems on the B2B SaaS Dashboard.",HIGH,ENABLER,"Automated Data Download and Conversion Tool: 
Target: Achieve a 80% completion rate in automatic data downloads and conversions",4,Jambu,Product Backlog,,ACCEPTED,,,,,,,,,,,,
123,CHRONIC CARE APP _  iPhone App Store version ,"As a developer, I want to upload the Chronic Care App to the iPhone App Store, enabling iPhone users to access and download it.
Steps:
Codebase Adaptation:
Rewrite from Java/Kotlin to Swift/Objective-C or use a cross-platform framework.
UI/UX Design:
Redesign UI for iOS guidelines and device compatibility.
Replace Components:
Swap Android-specific libraries with iOS equivalents using UIKit/SwiftUI.
Handle Permissions:
Update permissions and integrate iOS services.
Testing:
Conduct testing with Xcode simulators and real devices.
Build and Package:
Create iOS build, generate certificates, and sign configurations.",HIGH,FEATURE,"WORKING SOFTWARE (Apple Store Compliance)
Target: Ensure the Chronic Care App is fully functional and compliant with iOS standards, enabling seamless user access and download from the iPhone App Store. 
Target:: Achieve 100% functionality and compatibility with iOS devices, and ensure successful App Store submission with no rejections due to technical issues.






",8,Kseniia,CW 32,,ACCEPTED,STEPS / USER STORIES presented,,,,,,Present a plan,3,,,,
124,B2B SaaS Dashboard  (Single Tenant) - Automating Sector Name Conversion to Coordinates,"As a developer, I want to automate the conversion of sector names into coordinates for pharmacies using Google APIs, so that the Operations Manager can effortlessly obtain precise location data for pharmacies listed by the selected country's FDA, enhancing the accuracy and efficiency of our B2B SaaS dashboard.",HIGH,FEATURE,Documentation to identify the webiste providing the sectors and download the required data ,4,Kseniia,Product Backlog,,ACCEPTED,,,,,,,,,,,,
125,B2B SaaS Dashboard  (Single Tenant) - Automation of District Layer Conversion from GeoJSON to KML,"As a developer, I want to automate the process of downloading district layer data from HDX in GeoJSON format and converting it to KML, to ensure the Operations Manager has data in the appropriate format for seamless integration and use in our operational systems on the B2B SaaS Dashboard.",HIGH,ENABLER,Creating an simple tool to convert the data if we input the File,4,Kseniia,Product Backlog,,ACCEPTED,,,,,,,,,,,,
126,B2B SaaS Dashboard  (Single Tenant) - Automating Conversion of Province Layer Data from GeoJSON to KML,"As a developer, I want to create an automated tool that efficiently downloads province layer data from HDX in GeoJSON format and converts it to KML. This will ensure that the Operations Manager has easy access to data in a format that is suitable for integration with our operational systems on the B2B SaaS Dashboard.",HIGH,ENABLER,Creating an simple tool to convert the data if we input the File,4,Kseniia,Product Backlog,,ACCEPTED,,,,,,,,,,,,
127,B2B SaaS Dashboard  (Single Tenant) - Streamlining Google Map Integration with Automated Data Updates,"As a developer, I want to create an automated tool that synthesizes geographic data from various sources, such as pharmacies, warehouses, sales agents, and mobile clinics, and updates the Google Map view on our B2B SaaS Dashboard. ",HIGH,FEATURE,Create an AWS Folder/ data storage place where we can input or fetch data from CMS/dynamics and link that to Collab & connect the collab directly to the dashboard for auto updating in github,4,Kseniia,Product Backlog,,OPEN,,,,,,,,,,,,
128,CHRONIC CARE APP - GPS coordinates capture bug,"As a developer, I aim to reliably transmit user/customer coordinates to MS Dynamics at key interaction points such as app opening, checkout, and registration.",HIGH,DEFECT,WORKING SOFTWARE,2,Pamphile,CW 28,,ACCEPTED,"Test Scenario #001: Transmit Coordinates on App Opening
Test Case Title: Transmit Coordinates on App Opening
Description: Tests the transmission of user coordinates to MS Dynamics when the app is opened.
Preconditions: The user opens the app with location services enabled.
Expected Result: The coordinates are successfully transmitted to MS Dynamics.
Automation Status: To be determined (Manually executed or Automated).
Test Scenario #002: Transmit Coordinates on Checkout
Test Case Title: Transmit Coordinates on Checkout
Description: Tests the transmission of user coordinates to MS Dynamics during the checkout process.
Preconditions: The user proceeds to checkout with location services enabled.
Expected Result: The coordinates are successfully transmitted to MS Dynamics.
Automation Status: To be determined (Manually executed or Automated).
Test Scenario #003: Transmit Coordinates on Registration
Test Case Title: Transmit Coordinates on Registration
Description: Tests the transmission of user coordinates to MS Dynamics during the registration process.
Preconditions: The user registers with location services enabled.
Expected Result: The coordinates are successfully transmitted to MS Dynamics.
Automation Status: To be determined (Manually executed or Automated).",,PENDING,PENDING,,,,,,,,
129,CHRONIC CARE APP - GPS coordinates captured on Registration,"As a developer, I aim to ensure that user/customer coordinates are transmitted to Dynamics during the registration process on the registration screen.",HIGH,DEFECT,WORKING SOFTWARE,2,Pamphile,CW 28,,ACCEPTED,"Test Scenario #001: Successful Transmission of Coordinates on Registration
Test Case Title: Successful Transmission of Coordinates on Registration
Description: Tests the successful transmission of user coordinates to Dynamics during the registration process.
Preconditions: The user registers with location services enabled.
Expected Result: The coordinates are successfully transmitted to Dynamics.
Automation Status: To be determined (Manually executed or Automated).
Test Scenario #002: Transmission Failure Due to Disabled Location Services
Test Case Title: Transmission Failure Due to Disabled Location Services
Description: Tests the system's response when location services are disabled during registration.
Preconditions: The user registers with location services disabled.
Expected Result: An error message is displayed, and coordinates are not transmitted.
Automation Status: To be determined (Manually executed or Automated).
Test Scenario #003: Validating Stored Coordinates in Dynamics
Test Case Title: Validating Stored Coordinates in Dynamics
Description: Tests the accuracy of the coordinates stored in Dynamics after the registration process.
Preconditions: The user completes the registration process with location services enabled.
Expected Result: The coordinates stored in Dynamics match the coordinates from the user’s device.
Automation Status: To be determined (Manually executed or Automated).",,PENDING,PENDING,,,,,,,,
130,CHRONIC CARE APP - Customer sees that the coupon is applied at checkout when a subscription order is placed (Front-End),"As a developer, I want to enable users to clearly see a 5% subscription discount applied at checkout. To achieve this, I will first investigate if the coupon functionality can be implemented at the API level, and then ensure the appropriate endpoint is established and shared.






",HIGH,DEFECT,WORKING SOFTWARE,4,Pamphile,CW 30,,ACCEPTED,"Test Scenario #001: Investigate Coupon Functionality Implementation
Test Case Title: Investigate Coupon Functionality Implementation
Description: Tests the feasibility of implementing the coupon functionality at the API level.
Preconditions: Access to the API documentation and system.
Expected Result: Determine if the coupon functionality can be implemented and identify any potential issues.
Automation Status: Manually executed.
Test Scenario #002: Apply 5% Subscription Discount at Checkout
Test Case Title: Apply 5% Subscription Discount at Checkout
Description: Tests the application of a 5% subscription discount during the checkout process via the API.
Preconditions: User has an active subscription and proceeds to checkout.
Expected Result: A 5% discount is clearly applied and visible in the checkout total.
Automation Status: To be determined (Manually executed or Automated).
Test Scenario #003: Validate Discount Calculation Endpoint
Test Case Title: Validate Discount Calculation Endpoint
Description: Tests the functionality and accuracy of the endpoint responsible for applying the discount.
Preconditions: The discount calculation endpoint is established and accessible.
Expected Result: The endpoint correctly calculates and applies the 5% discount for eligible users.
Automation Status: To be determined (Manually executed or Automated)",,PENDING,PENDING,,,NOT implemented from Pamphile's side. Blocked from Kseniia's side,,,,,
131,B2B SaaS - UI edits on B2B SaaS from Biz Owner to Dev,"Joanna provide feeback (1 hr),  Pamphile draft the user story, Marco will finalize",HIGH,FEATURE,WALKTHROUGH,4,Pamphile,CW 28,,ACCEPTED,"Test Scenario #001: The Feedback Points Below should all pass the review:
-On sign-in screen, instead of just Sanofi logo write Sanofi powered by Kasha, same as how it looks in the header once you log in.
-Change text of ""Download Sanofi Contract Summary"" to ""Download Project KPIs"". Note once these KPIs are finalized and being reported on, we'll need to create a tab with a live view on the project KPIs, but not now.
-Change ""Key Sanofi Project Metrics"" to ""NCD Project Key Metrics""
-On the Project tab, the tiles are all different sizes when expanded (I think due to text on 1 line running into 2 lines which lengthens the tile box). They need to be all the same size
-Change text of tile from ""Consumer Reached"" to ""Consumers Reached""
-On Commercial tab, the tiles also need to be the same height and the numbers on the same horizontal, otherwise it looks messy.
-The tile ""Kasha wholesale customers who purchased Sanofi"", this should be a rounded percentage, so 43% not 43.48%.
-There are two tiles with the same metric name ""Kasha wholesale customers who purchased Sanofi"" but different values. Is this a mistake?
- On Product Table tab, can you lengthen the table component so I don't need to scroll down to get to the horizontal bar?
- The charts are all squished on my view, when you maximize the screen. I'll send a photo. You don't need to fit all three on one row
- For text ""© 2024 Kasha All Rights Reserved"", can you change to ""© 2024 Kasha Global All Rights Reserved""",,,,,,,,,,,
132,CRM - Sukiba integration,,LOW,ENABLER,WALKTHROUGH,1,Pamphile,Product Backlog,,OPEN,,,,,,,,,,,,
133,B2B SaaS - go live (from dev to prod),"As a developer, I want to deploy the new B2B Dashboards to staging and later to production so that they are accessible via our existing multi-tenant dashboard links.
Staging: https://staging.sanofi.dashboard.kasha.co/ for Sanofi and https://staging.dashboard.kasha.co/ for CureCo demo company.
Production: https://sanofi.dashboard.kasha.co/ for Sanofi and https://dashboard.kasha.co/ for CureCo demo company.",HIGH,ENABLER,WALKTHROUGH,4,Pamphile,CW 28,,ACCEPTED,"Test Scenario #001: For Sanofi, both staging and production domains should be accessible
Staging Domain:  https://staging.sanofi.dashboard.kasha.co/
Production Domain:  https://sanofi.dashboard.kasha.co/

Test Scenario #002: For CureCo Test Company, staging domain should be accessible.
Staging domain:  https://staging.dashboard.kasha.co/",,PENDING,,,,,,,,,
134,CHRONIC CARE APP - Customer sees that the coupon is applied at checkout when a subscription order is placed (API / BAckemd),"As a Data Scientist and API Developer, I aim to integrate the ""Subscription"" coupon code, which offers a 5% discount, into the API for processing subscription orders from the app. This integration should ensure that the coupon code, along with its name and discount percentage, is accurately reflected in the sales lines on Dynamics.






",HIGH,DEFECT,WORKING SOFTWARE,8,Kseniia,CW 29,,ACCEPTED,"Test Scenario #001: Implementing Coupon Code in API
Test Case Title: Implementing Coupon Code in API
Description: Tests the integration of the ""Subscription"" coupon code, which offers a 5% discount, into the API for processing subscription orders.
Preconditions: Access to the API and system for integration.
Expected Result: The coupon code is integrated into the API, and the discount is applied during order processing.
Automation Status: To be determined (Manually executed or Automated).
Test Scenario #002: Verifying Coupon Code Application in Sales Lines
Test Case Title: Verifying Coupon Code Application in Sales Lines
Description: Tests the accurate reflection of the coupon code, its name, and discount percentage in the sales lines on Dynamics.
Preconditions: The ""Subscription"" coupon code is applied during the subscription order process.
Expected Result: The sales lines in Dynamics correctly display the coupon code, name, and 5% discount.
Automation Status: To be determined (Manually executed or Automated).
Test Scenario #003: End-to-End Validation of Discount Application
Test Case Title: End-to-End Validation of Discount Application
Description: Tests the end-to-end process of applying the ""Subscription"" coupon code from the app to the sales lines in Dynamics, ensuring accuracy throughout the process.
Preconditions: The user applies the ""Subscription"" coupon code during the subscription order process in the app.
Expected Result: The 5% discount is accurately reflected in the order total and sales lines in Dynamics, including the coupon code and name.
Automation Status: To be determined (Manually executed or Automated).",,PENDING,PENDING,,,,,,,,
135,CHRONIC CARE APP - Diabetes Product Sub Categories,"As an Operations Manager,  I want to ensure we have Diabetes Products Subscategories added in My Dynamics. The parent category should be Diabetes and  Diabetes Product Sub Categories should be: Insulin, Lancets, Diuretic, Test Strips, Glucose Meters, CGMs, Insulin Pumps, Glucose Tablets, Diabetic Foods, Kasha Diabetic Care Kit, Nurse Counselling. Format data and upload data to MS Dynamics",HIGH,FEATURE,DATA UPLOADED,4,Clemence,CW 28,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/1shDOFAgbT1-yI9x1Y4awwtpTSPlzfBISt5lFXeqRD9I/edit?gid=950157340#gid=950157340,,,,,
136,CHRONIC CARE APP - Diabetes Product Sub Categories,"As a commercial manager, when the user is on Shop page and clicks on Diabetes, I display a Diabetes Product Sub Categories Page, which has search at the top and sub category tiles: Insulin, Lancets, Test Strips, Glucose Meters, CGMs, Insulin Pumps, Glucose Tablets, Diabetic Foods, Kasha Diabetic Care Kit, Nurse Counselling. Build API Endpoints",HIGH,FEATURE,WORKING SOFTWARE (API),2,Kseniia,CW 28,,ACCEPTED,,,,,,,,,,,,
137,CHRONIC CARE APP  - Other Product Categories etc and ability to search for them added,"As a developer, I want to add a category named 'Others' on the app that will feature all of the products in the remaining categories and allow app users to also search through those.
An API endpoint to return those will be needed before this can be put into work.",MEDIUM,FEATURE,WORKING SOFTWARE,8,Pamphile,CW 28,,ACCEPTED,"Test Scenario #001: There should be another category on the CHRONIC CARE APP Scroller named 'Others' and upon click, other items on our system should show.

Test Scenario #002: There should be a search field on the 'Other products' screen that allows a user to search for different listed products and find them",,PENDING,,,,,,,,,
138,CHRONIC CARE APP  - Other Product Categories etc and ability to search for them added,"As a data scientist, I want to add new subcategories to the CMS Database, and the products API with the help of the Online Team, so it became available for the App.",MEDIUM,FEATURE,WORKING SOFTWARE,8,Kseniia,CW 28,,ACCEPTED,Test Scenario #001: Subcategories from Dynamics are reflected when calling pharma-products API,,,,,,,,,,,
139,B2B SaaS  - Kick-Off Planning for Monetizable Digital Service Offerings (Sanofi),"As a Product Owner, I need to facilitate a kick-off meeting and brainstorming session with Sales (Neill) and the CEO (Joanna) to discuss and define a monetizable digital service offering tailored to specific customers in Rwanda, Uganda, Tanzania, DRC, and Kenya. This service will leverage our platform’s capabilities in digital tools and services, including physical product delivery and on-the-ground customer interactions, aiming to establish a contract by the end of 2024.",HIGH,ENABLER,Meeting performed,4,Marco,CW 28,,ACCEPTED,,,,,,,https://docs.google.com/document/d/1Bgqdad08aKfAMNmcndehDyK0HZvsX70nowN8D5bIC9A/edit?usp=sharing,,,,,
140,B2B SaaS  - Monetizable Digital Service Offerings (Sanofi)  - Iteration #1,"As a Product Owner, I need to facilitate a kick-off meeting and brainstorming session with Sales (Neill) and the CEO (Joanna) to discuss and define a monetizable digital service offering tailored to specific customers in Rwanda, Uganda, Tanzania, DRC, and Kenya. Document the outcome of the brainstorming session to explore potential digital services that can be developed into a compelling offering.",HIGH,ENABLER,Requirements  from meeting documented and shared for review,8,Marco,CW 28,,ACCEPTED,,,,,,,https://docs.google.com/document/d/1Bgqdad08aKfAMNmcndehDyK0HZvsX70nowN8D5bIC9A/edit?usp=drive_link,,,,,
141,B2B SaaS  - Multi Tenant - Enhancing Architecture Runway  - Review Iteration #1,"As a Product Owner/Solution Architect, I need to incorporate feedback from key stakeholders into our architectural runway documentation to ensure that our SaaS product's architecture aligns with both technical and operational requirements. This involves gathering and integrating insights from the Engineering Team (Sharif) and COO (Apoorva) into the existing documentation of system designs, architectural plans, and technology stack details.",HIGH,ENABLER,Requirements Documented,4,Marco,CW 28,,ACCEPTED,,,,,,,B2B SaaS Multi-Tenant Architecture Runway,,,,,
142,CHRONIC CARE APP  - Drafting a Transition Plan for CHRONIC CARE APP Integration into COO Team,"As a Product Owner & Solution Architect, I want to build a first draft of a transition plan and a comprehensive checklist to ensure the smooth transition and integration of the CHRONIC CARE APP from Kasha Lab into the COO Team. This plan will concentrate on essential activities such as assessment, documentation, and training, while incorporating fundamental DevOps principles throughout the transition process.",HIGH,ENABLER,Requirements Documented,8,Marco,Product Backlog,,OPEN,,,,,,,B2B SaaS Multi-Tenant Architecture Runway,,,,,
143,CHRONIC CARE APP - Customers to receive order confirmation messages upon successful order placements,"Like all other systems at Kasha, I want to send app users a text message confirming that we have received their order.
RW e.g.: Thanks for purchasing with us. Your order is RW/SO/24/XXXX, We are calling you shortly to verify your order. For queries, call 9111.
KE e,g.: Thank you for purchasing with us. Your order is KE/SO/24/XXXX.We are calling you shortly to verify your order. For queries, call 0800721220.",HIGH,FEATURE,WORKING SOFTWARE,4,Pamphile,CW 29,,ACCEPTED,,,,,,,,,,,,
